il_db,skin_fraction,split,de_emphasis_db,ctle,ctle_boost_db,burden_db,h0_mv,dfe_tap,precursor_frac,postcursor_tail_frac,residual_frac,eye_open,eye_h_mv,required_dc_gain,h-2,h-1,h0,h1,h2,h3,h4
6.0,0.8,skin-dominated,0.0,matched,6.0,6.0,451.0188448886607,-0.09155943533659092,5.042479781445197e-07,0.18112305401594245,0.1811235582639206,True,738.6574137166864,0.1353807572265906,2.234153472117782e-08,4.819064434233418e-07,1.0,-0.09155943533659092,-0.06715042130864896,-0.02649674257302373,-0.00758360450896178
6.0,0.8,skin-dominated,-3.5,none,nan,2.4999999999999996,236.6149412918038,-0.0655923427096991,0.0008898205098182919,0.19454481181993108,0.19543463232974934,True,380.7443744734298,0.2626434077674823,3.2503070355710764e-08,0.0008897880067479362,1.0,-0.0655923427096991,0.02899511331904405,0.020989169084082947,0.015048917904785877
6.0,0.8,skin-dominated,-3.5,matched,2.4999999999999996,2.4999999999999996,278.18567608203296,-0.17069272669598837,0.000571502941844202,0.13112529410250895,0.13169679704435314,True,483.0990271168226,0.20699689791720094,2.610076253790628e-08,0.0005714768410816641,1.0,-0.17069272669598837,0.003713565233508785,0.01140730059902114,0.010141887209140754
6.0,0.8,skin-dominated,-6.0,none,nan,-8.881784197001252e-16,212.8824496208033,-0.1991248611046064,0.0008899138870793268,0.1399513442620198,0.14084125814909915,True,365.7996351566943,0.27337370076152184,2.5846680274654794e-08,0.0008898880403990521,1.0,-0.1991248611046064,0.011211348081980071,0.013584799183356274,0.010776191181501287
7.5,0.8,skin-dominated,0.0,none,nan,7.5,255.90291994395227,0.1783111664093998,0.004239764634675429,0.38054182337860026,0.3847815880132757,True,314.8723760613683,0.31758899034226523,8.62564308101739e-08,0.00423967837824462,1.0,0.1783111664093998,0.07580830092027206,0.04401914820303396,0.02952177455825134
7.5,0.8,skin-dominated,0.0,matched,7.5,7.5,472.86398898316156,-0.09366615590871132,0.0006433368182639179,0.23478315117569099,0.23542648799395494,True,723.0785615160873,0.13829755896832127,3.640609796613992e-08,0.0006433004121659517,1.0,-0.09366615590871132,-0.0878003682800674,-0.040676565949006,-0.015379187502838449
7.5,0.8,skin-dominated,-3.5,none,nan,3.9999999999999996,213.28712550556057,-0.020499704588579814,0.004243304123145221,0.269672734872711,0.2739160389958562,True,309.7287218365307,0.32286317977568196,6.660286176092451e-08,0.00424323752028346,1.0,-0.020499704588579814,0.04039522934664448,0.028973363008020267,0.020788570949820544
7.5,0.8,skin-dominated,-3.5,matched,3.9999999999999996,3.9999999999999996,285.9871342232431,-0.18419730170741522,0.0019680347590133986,0.15024051084401413,0.15220854560302752,True,484.9148969238909,0.20622175279489371,4.55078230388678e-08,0.0019679892511903596,1.0,-0.18419730170741522,-0.01661122717276164,0.00412876759488087,0.007716966970112044
7.5,0.8,skin-dominated,-6.0,none,nan,1.4999999999999991,191.8085057569805,-0.1541848915635057,0.004245684159888229,0.195121706791354,0.1993673909512422,True,307.13628880390996,0.3255883581501652,5.3387331644493185e-08,0.004245630772556584,1.0,-0.1541848915635057,0.016582632626392927,0.018856217014527703,0.01491615586797611
7.5,0.8,skin-dominated,-6.0,matched,1.4999999999999991,1.4999999999999991,209.46891705941795,-0.219321849419537,0.0046027309849174785,0.17178184767019924,0.1763845786551167,True,345.04366076509785,0.2898183950931328,4.798423187089275e-08,0.004602683000685608,1.0,-0.219321849419537,0.010610759134268651,0.017076430755653474,0.01328454916564098
9.0,0.8,skin-dominated,0.0,none,nan,9.0,229.67109465703405,0.22862311350151612,0.007208493335722729,0.5057893864240788,0.5129978797598015,True,223.70062011172584,0.44702602947660874,1.5873292437531322e-07,0.007208334602798353,1.0,0.22862311350151612,0.09957122729990026,0.0582497059702975,0.039200160008730056
9.0,0.8,skin-dominated,0.0,matched,9.0,9.0,495.97238563097943,-0.0831085381728072,0.0015516510556729723,0.2938836838611103,0.2954353349167833,True,698.8892355452301,0.14308418976003573,5.421440467236337e-08,0.0015515968412683,1.0,-0.0831085381728072,-0.10883806027598024,-0.05710674703002915,-0.025184793805729598
9.0,0.8,skin-dominated,-3.5,none,nan,5.5,191.3106509394748,0.02987232625240572,0.007218770415125311,0.36030923475480275,0.36752800516992806,True,241.99725806385842,0.4132278224971125,1.2325726841574137e-07,0.007218647157856896,1.0,0.02987232625240572,0.05420008416302165,0.03851076869891191,0.02766012779707232
9.0,0.8,skin-dominated,-3.5,matched,5.5,5.5,295.576273231134,-0.18667712805664674,0.003384036286060976,0.18027097900544464,0.18365501529150563,True,482.5844165021277,0.20721763194265747,7.018648716644312e-08,0.0033839660995738092,1.0,-0.18667712805664674,-0.039750998964840634,-0.006504473770755305,0.002885359083994394
9.0,0.8,skin-dominated,-6.0,none,nan,2.999999999999999,171.97675385145052,-0.10390460559936891,0.007225687802321108,0.26238817187491786,0.269613859677239,True,251.21887494159694,0.39805926216032883,9.937900116990299e-08,0.007225588423319937,1.0,-0.10390460559936891,0.023661275197944254,0.025224710803347906,0.0198926611917136
9.0,0.8,skin-dominated,-6.0,matched,2.999999999999999,2.999999999999999,212.67302954684186,-0.2299744029464709,0.003184614333648411,0.18513565088438444,0.18832026521803286,True,345.2447764357162,0.28964956698952343,7.657746335645269e-08,0.003184537756185055,1.0,-0.2299744029464709,-0.007851076460379653,0.014133499366015536,0.013300671850747663
10.5,0.8,skin-dominated,0.0,none,nan,10.5,205.4728788535738,0.2793402043590308,0.015378277159420469,0.6520104601879952,0.6673887373474157,True,136.68518735269737,0.7316081715713916,2.7167946547984716e-07,0.015378005479954989,1.0,0.2793402043590308,0.12583087564648707,0.0744659812801124,0.050397839603738
10.5,0.8,skin-dominated,0.0,matched,10.5,10.5,520.01207011989,-0.06774193078332079,0.004692952154660922,0.3532835584851089,0.3579765106397699,True,667.7199275356169,0.14976339012237416,7.439149033594581e-08,0.0046928777631705864,1.0,-0.06774193078332079,-0.12729113492902833,-0.07379201772450748,-0.036029405306170596
10.5,0.8,skin-dominated,-3.5,none,nan,7.0,170.9450239902711,0.08553180959458961,0.008990143513383167,0.4693584149023707,0.4783485584157538,True,178.3474363923569,0.5607033216894926,2.1241406895388477e-07,0.008989931099314213,1.0,0.08553180959458961,0.07081419279241126,0.04985806105333474,0.035858712365927796
10.5,0.8,skin-dominated,-3.5,matched,7.0,7.0,306.3254890099626,-0.1784413465632765,0.004452126106096269,0.2214135630268806,0.22586568913297683,True,474.2741426714625,0.21084851777228691,9.993102592889055e-08,0.004452026175070341,1.0,-0.1784413465632765,-0.06399728034458704,-0.019464947820486814,-0.003875967935430442
10.5,0.8,skin-dominated,-6.0,none,nan,4.499999999999999,153.63291258879806,-0.048249905885502105,0.00900086779298115,0.3441445196192021,0.35314538741218326,True,198.7563163067298,0.5031286645787671,1.7201126640076493e-07,0.009000695781714751,1.0,-0.048249905885502105,0.03285294431419913,0.0328905897879487,0.025853550474378362
10.5,0.8,skin-dominated,-6.0,matched,4.499999999999999,4.499999999999999,217.84486235441014,-0.23669446738985334,0.007488537745806833,0.20969340509278106,0.21718194283858788,True,341.06578382174916,0.293198569728891,1.1148127779268877e-07,0.00748842626452904,1.0,-0.23669446738985334,-0.030111487451797307,0.006664557222264902,0.010674124955790634
12.0,0.8,skin-dominated,0.0,none,nan,12.0,183.47694060175982,0.33341466376532997,0.02277815489021874,0.8239176556530835,0.8466958105433022,True,56.25556732589493,1.7776018401998968,4.4114457904594193e-07,0.022777713745639694,1.0,0.33341466376532997,0.15555938334632505,0.09321398538431122,0.06347905617886947
12.0,0.8,skin-dominated,0.0,matched,12.0,12.0,545.1006818791059,-0.04544086513533957,0.008727410103421094,0.414922024177587,0.4236494342810081,True,628.3381727496618,0.15914996786267405,9.579947634083897e-08,0.008727314303944753,1.0,-0.04544086513533957,-0.14358889838019528,-0.09101233332847442,-0.048044080353454865
12.0,0.8,skin-dominated,-3.5,none,nan,8.5,152.43295448214266,0.14050739222196748,0.015405435974369289,0.5978914455295503,0.6132968815039195,True,117.89259771963131,0.848229676283977,3.463628626650601e-07,0.015405089611506623,1.0,0.14050739222196748,0.09010917913525114,0.06288774891668569,0.04534353977797126
12.0,0.8,skin-dominated,-3.5,matched,8.5,8.5,318.125416520645,-0.16609660703196452,0.008358112162916593,0.2680534304750948,0.2764115426380114,True,460.38375877562714,0.2172100950432008,1.3358707241843405e-07,0.008357978575844173,1.0,-0.16609660703196452,-0.08685558471856561,-0.0336739282501815,-0.012054937073493347
12.0,0.8,skin-dominated,-6.0,none,nan,5.999999999999999,136.87816056254124,0.00662697193273499,0.01543705563575351,0.44255890882251575,0.4579959644582693,True,148.37703080485264,0.6739587620641989,2.8161688874453486e-07,0.015436774018864764,1.0,0.00662697193273499,0.04482841860986643,0.04192586634412613,0.032832240650867435
12.0,0.8,skin-dominated,-6.0,matched,5.999999999999999,5.999999999999999,224.14515131836407,-0.22805419124698684,0.008025146289484903,0.23489549850398123,0.24292064479346612,True,339.3913332655561,0.2946451196552954,1.5270251732012714e-07,0.008024993586967583,1.0,-0.22805419124698684,-0.056254457694958085,-0.003973896027336971,0.005975008530149635
3.0,0.5,balanced,0.0,none,nan,3.0,348.6320370646512,0.058229680114293504,3.3131754561344315e-09,0.08911180408425498,0.08911180739743044,True,635.1296122503443,0.15744817761793126,1.9746266460584546e-09,1.3385488100759767e-09,1.0,0.058229680114293504,0.021092920550785894,0.011405796775408648,0.007326906818428147
3.0,0.5,balanced,0.0,matched,3.0,3.0,427.0342562388571,-0.0639601505265412,1.3362464540381831e-08,0.07439315689942015,0.07439317026188469,True,790.5316482136451,0.1264971493879705,1.924691665400751e-09,1.143777287498108e-08,1.0,-0.0639601505265412,-0.03046180596407864,-0.006406995031616636,0.0007914216711422689
3.0,0.5,balanced,-3.5,none,nan,-0.5000000000000004,290.8190691757978,-0.14056391334162346,2.4016194842666373e-09,0.0598212615157391,0.05982126391735858,True,546.8438097728638,0.18286757244547738,1.455613809614825e-09,9.460056746518124e-10,1.0,-0.14056391334162346,0.009517233199787421,0.007212659305345937,0.00505950749298968
3.0,0.5,balanced,-6.0,none,nan,-3.000000000000001,261.68098152107393,-0.2740491691738399,1.789530951961283e-09,0.04015479314107803,0.04015479493060898,True,502.3464707417095,0.19906579586863826,1.107108809385137e-09,6.824221425761462e-10,1.0,-0.2740491691738399,0.0017444294558657868,0.004397065411194188,0.0035370017936444532
4.5,0.5,balanced,0.0,none,nan,4.5,320.30636988602083,0.09806652392937266,0.0028183438965827656,0.14791951949340224,0.150737863389985,True,544.0481441183996,0.18380726242903475,5.991704924536852e-09,0.002818337904877841,1.0,0.09806652392937266,0.03545884781582883,0.01908262032520442,0.012214192269265324
4.5,0.5,balanced,0.0,matched,4.5,4.5,447.37985969175605,-0.08080896689095611,1.2308041730223998e-07,0.11833935698758868,0.11833948006800599,True,788.8743194058723,0.1267629044830783,3.634695275262634e-09,-1.1944572202697736e-07,1.0,-0.08080896689095611,-0.05118507516378041,-0.01703244172889903,-0.00349650137348539
4.5,0.5,balanced,-3.5,none,nan,0.9999999999999996,267.04089376869024,-0.10078353523043883,0.0028199211155011876,0.09907457975981963,0.10189450087532081,True,479.66179036965997,0.2084802292109472,4.49404498748881e-09,0.0028199166214562003,1.0,-0.10078353523043883,0.015972800170978716,0.012040374380104323,0.008425410086587416
4.5,0.5,balanced,-3.5,matched,0.9999999999999996,0.9999999999999996,281.7608399198671,-0.14294324773440042,0.001234134025335216,0.09051934263753052,0.09175347666286574,True,511.8166065395403,0.19538248412085182,4.212891781851535e-09,0.001234129812443434,1.0,-0.14294324773440042,0.012697923124709637,0.011096091785569018,0.007784284714106871
4.5,0.5,balanced,-6.0,none,nan,-1.5000000000000009,240.194769641985,-0.23443186460056317,0.0028209811738908745,0.06624584742848036,0.06906682860237123,True,447.210557311872,0.22360831685434215,3.4874586664260974e-09,0.002820977686432208,1.0,-0.23443186460056317,0.0028761095048327905,0.007307238219356458,0.00587894662964046
6.0,0.5,balanced,0.0,none,nan,6.0,291.6880628670163,0.14636729451051966,0.005111664192948819,0.21984901429748233,0.22496067849043114,True,452.1394366737856,0.2211707094954185,1.3941533448848504e-08,0.005111650251415371,1.0,0.14636729451051966,0.05322980372836032,0.028564414147656272,0.018231835906475494
6.0,0.5,balanced,0.0,matched,6.0,6.0,471.2942393004894,-0.0865707745711804,0.0010544483872701046,0.1709679358589162,0.17202238424618632,True,780.4421611490529,0.12813249331990084,6.724257847277373e-09,0.0010544416630122572,1.0,-0.0865707745711804,-0.07492999966634074,-0.03117308313576458,-0.010319495912720794
6.0,0.5,balanced,-3.5,none,nan,2.4999999999999996,243.0707519258506,-0.05247962677986826,0.005116857610920383,0.14719713800735643,0.15231399561827683,True,412.0953489641707,0.24266228738411322,1.0578715266818844e-08,0.005116847032205116,1.0,-0.05247962677986826,0.02415747122987895,0.01800096210498111,0.012566182668090337
6.0,0.5,balanced,-3.5,matched,2.4999999999999996,2.4999999999999996,288.43393437779986,-0.1614771801746328,0.002249500464109977,0.09464495357841086,0.09689445404252084,True,520.9725715578533,0.1919486849393474,8.400450226500594e-09,0.0022494920636597507,1.0,-0.1614771801746328,-0.004279173261202115,0.008255778810759765,0.007910426762727404
6.0,0.5,balanced,-6.0,none,nan,-8.881784197001252e-16,218.5673313357829,-0.18622786142371336,0.005120350802974613,0.09833009931090701,0.10345045011388163,True,391.9128850578125,0.2551587452534219,8.316819558127785e-09,0.005120342486155055,1.0,-0.18622786142371336,0.004602865488850891,0.010895782636854163,0.008755356159835886
7.5,0.5,balanced,0.0,none,nan,7.5,263.9640294502222,0.19940323884343764,0.009901488558390117,0.3060532584309749,0.3159547469893651,True,361.12668262196786,0.27691113620834634,2.7844759870887415e-08,0.009901460713630246,1.0,0.19940323884343764,0.07416953680706816,0.039914275802706,0.02547571063774308
7.5,0.5,balanced,0.0,matched,7.5,7.5,496.23900280785256,-0.07791625233636655,0.0028859123433285496,0.2317130583501086,0.23459897069343716,True,759.6436870623853,0.1316406648315733,1.071773265386024e-08,0.002885901625595896,1.0,-0.07791625233636655,-0.09991610096121634,-0.04830587617485308,-0.019527749675252528
7.5,0.5,balanced,-3.5,none,nan,3.9999999999999996,219.7579784400457,0.0006108477853023968,0.009921004429179451,0.20597718616102506,0.2158981905902045,True,344.6252570541573,0.2901702587175297,2.131400018983214e-08,0.00992098311517926,1.0,0.0006108477853023968,0.03459755040108577,0.02521948776059138,0.017575603207287106
7.5,0.5,balanced,-3.5,matched,3.9999999999999996,3.9999999999999996,298.1301826487943,-0.16783523720826443,0.004787386915483491,0.11790519440255808,0.12269258131804156,True,523.1036419415891,0.19116670575802688,1.4048127906827435e-08,0.004787372867355585,1.0,-0.16783523720826443,-0.028657568460056057,-0.00041129009088675507,0.004881199392599218
7.5,0.5,balanced,-6.0,none,nan,1.4999999999999991,197.47785970128666,-0.13331422023596953,0.00993415213724336,0.1385566238612572,0.14849077599850055,True,336.3084381434392,0.29734609262866285,1.6914272269015337e-08,0.009934135222971091,1.0,-0.13331422023596953,0.007938175044972708,0.015319710019486364,0.012253355110327692
7.5,0.5,balanced,-6.0,matched,1.4999999999999991,1.4999999999999991,217.14482909924075,-0.20092428995366898,0.007437903753439819,0.11736837829534257,0.12480628204878239,True,380.0875806264926,0.26309725730888534,1.501425192949599e-08,0.00743788873918789,1.0,-0.20092428995366898,-0.0003253677074353735,0.01386278851325774,0.010887945841159385
9.0,0.5,balanced,0.0,none,nan,9.0,238.0095710868922,0.25405648515549817,0.018986180777351716,0.4075620180442011,0.4265481988215528,True,272.974034474976,0.36633520910637074,5.0332404182351834e-08,0.018986130444947534,1.0,0.25405648515549817,0.09799316740244507,0.053172506632310844,0.034031083752316525
9.0,0.5,balanced,0.0,matched,9.0,9.0,522.0262514428096,-0.06280829655833628,0.007380093820512029,0.29528417626873804,0.30266427008925006,True,728.0551141648886,0.13735223893688933,1.5284589435103367e-08,0.0073800785359225945,1.0,-0.06280829655833628,-0.12294867998889433,-0.06654446250459256,-0.030281433847304546
9.0,0.5,balanced,-3.5,none,nan,5.5,197.79155297741718,0.05547226186519983,0.01905809046556901,0.2770823075787731,0.2961403980443421,True,278.43496749775255,0.3591502924315969,3.882000141605206e-08,0.019058051645567595,1.0,0.05547226186519983,0.04766828118641081,0.03381973930946268,0.023549613892332403
9.0,0.5,balanced,-3.5,matched,5.5,5.5,309.39506072380374,-0.1663383642697044,0.010440410073369596,0.15615073431138518,0.16659114438475478,True,515.7051669816691,0.19390924582990368,2.0985944649945896e-08,0.010440389087424945,1.0,-0.1663383642697044,-0.054935007480516364,-0.012534359680356263,-0.0006160263150423028
9.0,0.5,balanced,-6.0,none,nan,2.999999999999999,177.63818894186178,-0.07316940844411607,0.013132662840279129,0.1885941500959602,0.20172681293623934,True,283.607606461709,0.3525998517726689,3.110744002673643e-08,0.013132631732839102,1.0,-0.07316940844411607,0.013115954481428169,0.02077945763569015,0.01652287630826345
9.0,0.5,balanced,-6.0,matched,2.999999999999999,2.999999999999999,221.63082740753137,-0.207427100017693,0.009885158409740202,0.14839025101118294,0.15827540942092316,True,373.1042349186128,0.2680216160553995,2.3344495477083584e-08,0.009885135065244724,1.0,-0.207427100017693,-0.023150302280725326,0.009817275568722023,0.010511055968071434
10.5,0.5,balanced,0.0,none,nan,10.5,214.2528106892805,0.3073657905638347,0.03469341806433575,0.5248941289413099,0.5595875470056456,True,188.71921183320208,0.5298877577359966,8.472594929984673e-08,0.03469333333838645,1.0,0.3073657905638347,0.12417484144523627,0.06826972396552847,0.04392815276290648
10.5,0.5,balanced,0.0,matched,10.5,10.5,548.9904045070446,-0.03925544193903305,0.012563628437422904,0.3629891384105907,0.3755527668480136,True,685.6310782428275,0.14585103151433193,2.0071405159319057e-08,0.012563608366017744,1.0,-0.03925544193903305,-0.14426727202679007,-0.0860461367776115,-0.04265525349011911
10.5,0.5,balanced,-3.5,none,nan,7.0,177.69474132841668,0.11494296074067879,0.026892729874134415,0.36264083485167087,0.3895335647258053,True,216.9533506114573,0.46092858081316496,6.592524677971529e-08,0.026892663948887632,1.0,0.11494296074067879,0.06372079983287575,0.044101987424201086,0.03069264418281325
10.5,0.5,balanced,-3.5,matched,7.0,7.0,321.91249467761685,-0.15517259529402308,0.016407932707251934,0.20514849284284173,0.22155642555009367,True,501.18142603386093,0.19952854356826022,2.897719817202903e-08,0.016407903730053762,1.0,-0.15517259529402308,-0.08212114164280206,-0.027160691326484136,-0.008117498935903397
10.5,0.5,balanced,-6.0,none,nan,4.499999999999999,159.35971115904158,-0.012843268206878389,0.02027714805410127,0.25056848469541465,0.2708456327495159,True,232.3956587107817,0.43030063708914124,5.314740020454852e-08,0.020277094906701067,1.0,-0.012843268206878389,0.021273120922617798,0.027409590612148333,0.021613880647883204
10.5,0.5,balanced,-6.0,matched,4.499999999999999,4.499999999999999,228.0746922408269,-0.20662031911008102,0.015698096458476266,0.17085183516534727,0.18654993162382355,True,371.0547479963521,0.26950200890835424,3.320458586576932e-08,0.0156980632538904,1.0,-0.20662031911008102,-0.05046368312888095,0.0008346584152988261,0.0074064596375094825
12.0,0.5,balanced,0.0,none,nan,12.0,192.90514204237758,0.362882389939119,0.04947115252962751,0.6612044548194926,0.7106756073491202,True,111.6243261212852,0.895862071241937,1.3534742730580615e-07,0.04947101718220021,1.0,0.362882389939119,0.153606145222823,0.08565782615304322,0.05544728390402506
12.0,0.5,balanced,0.0,matched,12.0,12.0,577.759380448884,-0.015947250743760504,0.02271493119270337,0.43165448000056,0.4543694111932634,True,630.48638188588,0.15860770806957783,2.444420747206599e-08,0.022714906748495897,1.0,-0.015947250743760504,-0.16268365761055376,-0.10550373880501836,-0.055932689653520336
12.0,0.5,balanced,-3.5,none,nan,8.5,159.53441261801285,0.17178281208033755,0.04084917582849942,0.4631040657760357,0.5039532416045351,True,158.27305646337965,0.6318194785297362,1.0596771522315993e-07,0.0408490698607842,1.0,0.17178281208033755,0.0826367450085056,0.05593709436333308,0.038954254580665065
12.0,0.5,balanced,-3.5,matched,8.5,8.5,335.74823075941026,-0.1350100793490281,0.021887213425946517,0.26203242172977775,0.28391963515572427,True,480.84543115603714,0.20796703788904136,3.759890724829171e-08,0.021887175827039272,1.0,-0.1350100793490281,-0.1091449664804274,-0.043748342170272556,-0.017367173018059182
12.0,0.5,balanced,-6.0,none,nan,5.999999999999999,142.8827166261247,0.04434349937311365,0.03305732504187745,0.32567225667347344,0.35872958171535085,True,183.25291891296396,0.5456938999563496,8.585089125997309e-08,0.03305723919098619,1.0,0.04434349937311365,0.03272731750085012,0.03530509487235332,0.02757246910404064
12.0,0.5,balanced,-6.0,matched,5.999999999999999,5.999999999999999,235.83549496196022,-0.19552090629067356,0.021116762220607713,0.2078154716901976,0.2289322339108053,True,363.6902965297164,0.2749592192978105,4.433389072526037e-08,0.02111671788671699,1.0,-0.19552090629067356,-0.08014189992277694,-0.011517302082818372,0.002090453951831552
3.0,0.2,dielectric-dominated,0.0,none,nan,3.0,355.35082836338074,0.06063005408570058,0.0009393098699743175,0.06407877887336187,0.06501808874333619,True,664.4931933396648,0.15049063105885516,3.2206853559263447e-10,0.0009393095479057819,1.0,0.06063005408570058,0.019018147684463402,0.009475095203606307,0.00575198219794678
3.0,0.2,dielectric-dominated,0.0,matched,3.0,3.0,436.7634715590053,-0.06478144184746183,1.1772291699789459e-09,0.061164563219824525,0.06116456439705369,True,820.0980481531076,0.12193663943622822,2.36988361725514e-10,-9.402408082534319e-10,1.0,-0.06478144184746183,-0.03199227224162708,-0.007852001722889954,-0.00043269409827921285
3.0,0.2,dielectric-dominated,-3.5,none,nan,-0.5000000000000004,296.36834573396584,-0.13818934325204596,0.0009394851458828968,0.03929479939493365,0.04023428454081654,True,568.8883547656288,0.17578141503915667,2.331867494094292e-10,0.0009394849126961474,1.0,-0.13818934325204596,0.006966582224592253,0.0056954727935944315,0.0038691164496029015
3.0,0.2,dielectric-dominated,-6.0,none,nan,-3.000000000000001,266.6408155325545,-0.27173360658897816,0.0009396028763076473,0.02490578750436054,0.02584539038066819,True,519.4987591273917,0.1924932413081625,1.7348607820446947e-10,0.0009396027028215691,1.0,-0.27173360658897816,-0.0011282890653619058,0.003156752240190124,0.002604421340917041
4.5,0.2,dielectric-dominated,0.0,none,nan,4.5,328.05754938721896,0.1050190486599391,0.006292729085531629,0.10798648485254013,0.11427921393807176,True,581.1347810335949,0.17207712094282496,9.273710494181561e-10,0.00629272815816058,1.0,0.1050190486599391,0.032752235031011045,0.01614949762064419,0.009730485155141704
4.5,0.2,dielectric-dominated,0.0,matched,4.5,4.5,462.5799659825677,-0.07846501273690744,0.0005382683573723042,0.10717092143601067,0.10770918979338298,True,825.5117052638694,0.12113698614126332,5.238697147095243e-10,0.0005382678335025895,1.0,-0.07846501273690744,-0.056298473845399724,-0.02013326559363322,-0.005457084218476549
4.5,0.2,dielectric-dominated,-3.5,none,nan,0.9999999999999996,273.4767342968349,-0.09111270525649237,0.002886827870255226,0.06577728670383039,0.06866411457408562,True,509.3973929594605,0.19631038827864267,6.866464428622749e-10,0.0028868271836087834,1.0,-0.09111270525649237,0.011791943058655913,0.00970487628260228,0.006562233910671034
4.5,0.2,dielectric-dominated,-3.5,matched,0.9999999999999996,0.9999999999999996,289.5031978012479,-0.13701796361178115,0.002654642589331421,0.05779894818598365,0.060453590775315064,True,544.0033799064523,0.18382238731163061,6.362121872307062e-10,0.0026546419531192334,1.0,-0.13701796361178115,0.007784460178575085,0.008813634438385475,0.005987608337795309
4.5,0.2,dielectric-dominated,-6.0,none,nan,-1.5000000000000009,245.9814051825261,-0.22476117736485238,0.0028879404451387586,0.04207156387564619,0.044959504320784945,True,469.8444062667791,0.2128364170482849,5.215952847865102e-10,0.002887939923543474,1.0,-0.22476117736485238,-0.002598097572263773,0.005272408604977753,0.004386916441837433
6.0,0.2,dielectric-dominated,0.0,none,nan,6.0,300.0999919004874,0.16043678576627182,0.009462585368429782,0.16298970182681297,0.17245228719524275,True,496.6941238199491,0.2013311517175304,2.0784631878324107e-09,0.009462583289966594,1.0,0.16043678576627182,0.050361739822768155,0.02464149796610357,0.014749853446270623
